meal_id,week,num_orders,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine,price_ratio,price_discount,selling_price,unit_cost,holding_cost,shortage_cost,shelf_life_weeks,week_of_year
1109,62,17511,262.4919736842105,306.37368421052633,0,0,Rice Bowl,Indian,0.8568,43.88,262.49,105.0,5.25,131.25,2,10
1109,63,35549,263.5062337662338,271.7154545454545,0,0,Rice Bowl,Indian,0.9698,8.21,263.51,105.4,5.27,131.75,2,11
1109,64,36027,267.08623376623376,277.6625974025974,0,0,Rice Bowl,Indian,0.9619,10.58,267.09,106.83,5.342,133.54,2,12
1109,65,36844,267.1583116883117,280.7127272727273,0,0,Rice Bowl,Indian,0.9517,13.55,267.16,106.86,5.343,133.58,2,13
1109,66,34509,277.18662337662334,283.52155844155845,0,0,Rice Bowl,Indian,0.9777,6.33,277.19,110.87,5.544,138.59,2,14
1109,67,37652,257.54727272727274,282.1216883116883,0,0,Rice Bowl,Indian,0.9129,24.57,257.55,103.02,5.151,128.77,2,15
1109,68,32244,313.37116883116886,313.6438961038961,0,0,Rice Bowl,Indian,0.9991,0.27,313.37,125.35,6.268,156.69,2,16
1109,69,36378,303.1888311688312,309.83558441558444,0,0,Rice Bowl,Indian,0.9785,6.65,303.19,121.28,6.064,151.59,2,17
1109,70,41343,245.1742857142857,307.6818181818182,0,0,Rice Bowl,Indian,0.7968,62.51,245.17,98.07,4.904,122.59,2,18
1109,71,43240,232.72493506493507,306.29844155844154,0,0,Rice Bowl,Indian,0.7598,73.57,232.72,93.09,4.655,116.36,2,19
1109,72,37334,255.8549350649351,304.13051948051947,0,0,Rice Bowl,Indian,0.8413,48.28,255.85,102.34,5.117,127.93,2,20
1109,73,34586,270.6809090909091,299.49584415584417,0,0,Rice Bowl,Indian,0.9038,28.81,270.68,108.27,5.414,135.34,2,21
1109,74,36055,280.4485714285714,296.3697402597403,0,0,Rice Bowl,Indian,0.9463,15.92,280.45,112.18,5.609,140.22,2,22
1109,75,38155,287.23623376623374,293.7616883116883,0,0,Rice Bowl,Indian,0.9778,6.53,287.24,114.89,5.744,143.62,2,23
1109,76,34745,294.8501298701299,296.83428571428567,0,0,Rice Bowl,Indian,0.9933,1.98,294.85,117.94,5.897,147.43,2,24
1109,77,25296,296.20155844155846,300.17415584415585,0,0,Rice Bowl,Indian,0.9868,3.97,296.2,118.48,5.924,148.1,2,25
1109,78,27416,292.6436363636364,299.3379220779221,0,1,Rice Bowl,Indian,0.9776,6.69,292.64,117.06,5.853,146.32,2,26
1109,79,32437,294.8435064935065,298.401038961039,0,0,Rice Bowl,Indian,0.9881,3.56,294.84,117.94,5.897,147.42,2,27
1109,80,34713,292.25389610389607,297.3412987012987,0,0,Rice Bowl,Indian,0.9829,5.09,292.25,116.9,5.845,146.13,2,28
1109,81,30924,315.0138961038961,315.1567532467532,0,0,Rice Bowl,Indian,0.9995,0.14,315.01,126.01,6.3,157.51,2,29
1109,82,30687,315.492987012987,315.53194805194806,0,0,Rice Bowl,Indian,0.9999,0.04,315.49,126.2,6.31,157.75,2,30
1109,83,37696,256.0115584415584,313.3281818181818,0,0,Rice Bowl,Indian,0.8171,57.32,256.01,102.4,5.12,128.01,2,31
1109,84,31152,229.03974025974028,312.2066233766234,0,1,Rice Bowl,Indian,0.7336,83.17,229.04,91.62,4.581,114.52,2,32
1109,85,29951,248.25947368421055,310.0726315789474,0,1,Rice Bowl,Indian,0.8006,61.81,248.26,99.3,4.965,124.13,2,33
1109,86,25560,267.0492105263158,308.5968421052632,0,0,Rice Bowl,Indian,0.8654,41.55,267.05,106.82,5.341,133.52,2,34
1109,87,28579,281.9453246753247,304.0183116883117,0,0,Rice Bowl,Indian,0.9274,22.07,281.95,112.78,5.639,140.97,2,35
1109,88,30002,289.20493506493506,303.92506493506494,0,0,Rice Bowl,Indian,0.9516,14.72,289.2,115.68,5.784,144.6,2,36
1109,89,30230,295.9544155844156,300.02337662337663,0,0,Rice Bowl,Indian,0.9864,4.07,295.95,118.38,5.919,147.98,2,37
1109,90,31387,300.7887012987013,304.3545454545455,0,1,Rice Bowl,Indian,0.9883,3.57,300.79,120.32,6.016,150.39,2,38
1109,91,32960,297.98532467532465,303.6144155844156,0,0,Rice Bowl,Indian,0.9815,5.63,297.99,119.19,5.96,148.99,2,39
1109,92,30782,297.2248051948052,302.31922077922076,0,0,Rice Bowl,Indian,0.9831,5.09,297.22,118.89,5.945,148.61,2,40
1109,93,31747,295.96779220779223,303.6557142857143,0,1,Rice Bowl,Indian,0.9747,7.69,295.97,118.39,5.92,147.98,2,41
1109,94,28909,315.2555844155844,315.35948051948054,0,0,Rice Bowl,Indian,0.9997,0.1,315.26,126.1,6.305,157.63,2,42
1109,95,169161,288.97818181818184,315.32051948051947,1,1,Rice Bowl,Indian,0.9165,26.34,288.98,115.59,5.78,144.49,2,43
1109,96,31334,297.1283116883117,310.58272727272725,0,1,Rice Bowl,Indian,0.9567,13.45,297.13,118.85,5.942,148.56,2,44
1109,97,17748,231.31513513513514,308.6916216216216,0,1,Rice Bowl,Indian,0.7493,77.38,231.32,92.53,4.626,115.66,2,45
1109,98,161741,229.9692207792208,309.0671428571428,1,1,Rice Bowl,Indian,0.7441,79.1,229.97,91.99,4.6,114.98,2,46
1109,99,99234,233.1823376623377,308.9892207792208,1,1,Rice Bowl,Indian,0.7547,75.81,233.18,93.27,4.664,116.59,2,47
1109,100,28599,275.0564935064935,306.11103896103896,0,1,Rice Bowl,Indian,0.8986,31.05,275.06,110.02,5.501,137.53,2,48
1109,101,24609,277.6287012987013,304.0316883116883,0,1,Rice Bowl,Indian,0.9132,26.4,277.63,111.05,5.552,138.81,2,49
1109,102,21853,284.5103896103896,305.1051948051948,0,1,Rice Bowl,Indian,0.9325,20.59,284.51,113.8,5.69,142.26,2,50
1109,103,19778,283.74987012987015,300.15402597402596,0,0,Rice Bowl,Indian,0.9453,16.4,283.75,113.5,5.675,141.87,2,51
1109,104,30165,288.9785714285714,301.7515584415584,0,0,Rice Bowl,Indian,0.9577,12.77,288.98,115.59,5.78,144.49,2,52
1109,105,34974,289.9190909090909,299.4588311688311,0,0,Rice Bowl,Indian,0.9681,9.54,289.92,115.97,5.799,144.96,2,1
1109,106,87693,236.13285714285715,299.6276623376623,1,1,Rice Bowl,Indian,0.7881,63.49,236.13,94.45,4.722,118.07,2,2
1109,107,72577,243.17285714285717,299.6146753246753,1,1,Rice Bowl,Indian,0.8116,56.44,243.17,97.27,4.864,121.59,2,3
1109,108,31827,310.62883116883114,313.84467532467534,0,1,Rice Bowl,Indian,0.9898,3.22,310.63,124.25,6.212,155.31,2,4
1109,109,39187,267.5587012987013,310.93233766233766,0,1,Rice Bowl,Indian,0.8605,43.37,267.56,107.02,5.351,133.78,2,5
1109,110,38336,246.02701298701302,309.63792207792204,0,1,Rice Bowl,Indian,0.7946,63.61,246.03,98.41,4.921,123.01,2,6
1109,111,28123,245.4785714285714,307.50935064935067,0,1,Rice Bowl,Indian,0.7983,62.03,245.48,98.19,4.91,122.74,2,7
1109,112,27838,241.68987012987012,304.9516883116883,0,1,Rice Bowl,Indian,0.7926,63.26,241.69,96.68,4.834,120.84,2,8
1109,113,34000,281.79493506493503,304.0407792207792,0,1,Rice Bowl,Indian,0.9268,22.25,281.79,112.72,5.636,140.9,2,9
1109,114,31853,290.05727272727273,301.24103896103895,0,1,Rice Bowl,Indian,0.9629,11.18,290.06,116.02,5.801,145.03,2,10
1109,115,31622,292.6783116883117,302.06415584415583,0,0,Rice Bowl,Indian,0.9689,9.39,292.68,117.07,5.854,146.34,2,11
1109,116,31096,302.10350649350653,307.0279220779221,0,1,Rice Bowl,Indian,0.984,4.92,302.1,120.84,6.042,151.05,2,12
1109,117,32858,302.6783116883117,308.0235064935065,0,1,Rice Bowl,Indian,0.9826,5.35,302.68,121.07,6.054,151.34,2,13
1109,118,32672,301.51103896103893,310.63155844155847,0,1,Rice Bowl,Indian,0.9706,9.12,301.51,120.6,6.03,150.76,2,14
1109,119,102212,265.1309090909091,310.7614285714286,1,1,Rice Bowl,Indian,0.8532,45.63,265.13,106.05,5.302,132.57,2,15
1109,120,77543,271.7453246753247,310.72246753246753,1,1,Rice Bowl,Indian,0.8746,38.98,271.75,108.7,5.435,135.87,2,16
1109,121,31613,316.0957142857143,320.03155844155845,0,1,Rice Bowl,Indian,0.9877,3.94,316.1,126.44,6.322,158.05,2,17
1109,122,42594,232.37337662337663,320.08116883116884,0,1,Rice Bowl,Indian,0.726,87.71,232.37,92.95,4.648,116.19,2,18
1109,123,43412,207.88948051948051,319.97727272727275,0,1,Rice Bowl,Indian,0.6497,112.09,207.89,83.16,4.158,103.94,2,19
1109,124,37384,230.6522077922078,319.3016883116883,0,1,Rice Bowl,Indian,0.7224,88.65,230.65,92.26,4.613,115.33,2,20
1109,125,34922,255.16480519480518,317.6081818181818,0,1,Rice Bowl,Indian,0.8034,62.44,255.16,102.07,5.104,127.58,2,21
1109,126,35900,273.445974025974,313.31636363636363,0,1,Rice Bowl,Indian,0.8727,39.87,273.45,109.38,5.469,136.72,2,22
1109,127,34574,280.091948051948,309.5788311688312,0,1,Rice Bowl,Indian,0.9048,29.49,280.09,112.04,5.602,140.05,2,23
1109,128,32708,284.4423376623377,291.02844155844156,0,0,Rice Bowl,Indian,0.9774,6.59,284.44,113.78,5.689,142.22,2,24
1109,129,44349,295.86701298701297,298.26012987012984,0,1,Rice Bowl,Indian,0.992,2.39,295.87,118.35,5.918,147.93,2,25
1109,130,158653,227.0592207792208,298.37701298701296,1,1,Rice Bowl,Indian,0.761,71.32,227.06,90.82,4.541,113.53,2,26
1109,131,124954,227.55636363636364,298.2471428571428,1,1,Rice Bowl,Indian,0.763,70.69,227.56,91.02,4.551,113.78,2,27
1109,132,48417,289.77415584415587,297.67077922077925,0,1,Rice Bowl,Indian,0.9735,7.9,289.77,115.91,5.796,144.89,2,28
1109,133,41489,316.9783116883117,318.04948051948054,0,1,Rice Bowl,Indian,0.9966,1.07,316.98,126.79,6.34,158.49,2,29
1109,134,66208,319.9433766233766,319.91545454545457,0,1,Rice Bowl,Indian,1.0001,-0.03,319.94,127.98,6.399,159.97,2,30
1109,135,36422,241.4687012987013,318.3388311688312,0,1,Rice Bowl,Indian,0.7585,76.87,241.47,96.59,4.83,120.73,2,31
1109,136,36487,223.93623376623376,317.76402597402597,0,0,Rice Bowl,Indian,0.7047,93.83,223.94,89.57,4.478,111.97,2,32
1109,137,33417,247.94571428571427,314.52454545454543,0,1,Rice Bowl,Indian,0.7883,66.58,247.95,99.18,4.959,123.97,2,33
1109,138,42355,279.75493506493507,310.40714285714284,0,1,Rice Bowl,Indian,0.9013,30.65,279.75,111.9,5.595,139.88,2,34
1109,139,42346,295.92883116883115,306.06974025974023,0,1,Rice Bowl,Indian,0.9669,10.14,295.93,118.37,5.919,147.96,2,35
1109,140,45331,288.72311688311686,298.2612987012987,0,1,Rice Bowl,Indian,0.968,9.54,288.72,115.49,5.774,144.36,2,36
1109,141,36680,290.19740259740263,294.4946753246753,0,1,Rice Bowl,Indian,0.9854,4.3,290.2,116.08,5.804,145.1,2,37
1109,142,35948,292.90974025974026,297.5015584415584,0,1,Rice Bowl,Indian,0.9846,4.59,292.91,117.16,5.858,146.45,2,38
1109,143,45787,296.5338961038961,300.22532467532466,0,1,Rice Bowl,Indian,0.9877,3.69,296.53,118.61,5.93,148.27,2,39
1109,144,43042,295.9544155844156,298.6888311688312,0,1,Rice Bowl,Indian,0.9908,2.73,295.95,118.38,5.919,147.98,2,40
1109,145,42568,290.8020779220779,295.7044155844156,0,1,Rice Bowl,Indian,0.9834,4.9,290.8,116.32,5.816,145.4,2,41
1727,1,28606,413.2279220779221,420.4525974025974,0,1,Rice Bowl,Indian,0.9828,7.22,413.23,165.29,8.264,206.61,2,1
1727,2,21071,424.9921052631579,426.2409210526316,0,1,Rice Bowl,Indian,0.9971,1.25,424.99,170.0,8.5,212.5,2,2
1727,3,24270,427.7354545454545,427.7484415584415,0,0,Rice Bowl,Indian,1.0,0.01,427.74,171.09,8.554,213.87,2,3
1727,4,27037,426.59857142857146,427.3996103896104,0,0,Rice Bowl,Indian,0.9981,0.8,426.6,170.64,8.532,213.3,2,4
1727,5,109841,248.5553947368421,427.165,1,1,Rice Bowl,Indian,0.5819,178.61,248.56,99.42,4.971,124.28,2,5
1727,6,80319,249.4046052631579,427.04657894736846,1,1,Rice Bowl,Indian,0.584,177.64,249.4,99.76,4.988,124.7,2,6
1727,7,25299,413.9671052631579,423.66789473684213,0,1,Rice Bowl,Indian,0.9771,9.7,413.97,165.59,8.28,206.98,2,7
1727,8,26369,414.6125,422.68197368421056,0,1,Rice Bowl,Indian,0.9809,8.07,414.61,165.85,8.292,207.31,2,8
1727,9,24191,420.6471052631579,424.7607894736842,0,1,Rice Bowl,Indian,0.9903,4.11,420.65,168.26,8.413,210.32,2,9
1727,10,23919,423.6464473684211,425.3534210526316,0,1,Rice Bowl,Indian,0.996,1.71,423.65,169.46,8.473,211.82,2,10
1727,11,24288,426.48894736842107,426.3067105263158,0,1,Rice Bowl,Indian,1.0004,-0.18,426.49,170.6,8.53,213.24,2,11
1727,12,27198,425.8256,425.61426666666665,0,1,Rice Bowl,Indian,1.0005,-0.21,425.83,170.33,8.516,212.91,2,12
1727,13,27607,425.5648684210526,425.50105263157894,0,1,Rice Bowl,Indian,1.0001,-0.06,425.56,170.23,8.512,212.78,2,13
1727,14,24067,425.97605263157897,426.703552631579,0,0,Rice Bowl,Indian,0.9983,0.73,425.98,170.39,8.519,212.99,2,14
1727,15,26097,426.358947368421,426.33263157894737,0,0,Rice Bowl,Indian,1.0001,-0.03,426.36,170.54,8.527,213.18,2,15
1727,16,25088,427.1,427.1526315789474,0,0,Rice Bowl,Indian,0.9999,0.05,427.1,170.84,8.542,213.55,2,16
1727,17,26315,427.6782894736842,427.4940789473684,0,0,Rice Bowl,Indian,1.0004,-0.18,427.68,171.07,8.554,213.84,2,17
1727,18,23968,424.6869736842105,425.4296052631579,0,0,Rice Bowl,Indian,0.9983,0.74,424.69,169.87,8.494,212.34,2,18
1727,19,20878,420.72763157894735,421.91302631578947,0,0,Rice Bowl,Indian,0.9972,1.19,420.73,168.29,8.414,210.36,2,19
1727,20,21802,422.6046052631579,423.4167105263158,0,0,Rice Bowl,Indian,0.9981,0.81,422.6,169.04,8.452,211.3,2,20
1727,21,28194,424.3335526315789,424.09671052631575,0,0,Rice Bowl,Indian,1.0006,-0.24,424.33,169.73,8.486,212.17,2,21
1727,22,26006,424.4560526315789,425.1596052631579,0,0,Rice Bowl,Indian,0.9983,0.7,424.46,169.78,8.489,212.23,2,22
1727,23,24998,426.3182894736842,426.3314473684211,0,1,Rice Bowl,Indian,1.0,0.01,426.32,170.53,8.526,213.16,2,23
1727,24,21035,426.4897368421053,426.41078947368425,0,1,Rice Bowl,Indian,1.0002,-0.08,426.49,170.6,8.53,213.24,2,24
1727,25,138949,250.53250000000003,426.4371052631579,1,1,Rice Bowl,Indian,0.5875,175.9,250.53,100.21,5.01,125.27,2,25
1727,26,110795,252.16776315789474,426.345,1,1,Rice Bowl,Indian,0.5915,174.18,252.17,100.87,5.044,126.08,2,26
1727,27,25902,412.7861842105263,421.8403947368421,0,1,Rice Bowl,Indian,0.9785,9.05,412.79,165.11,8.256,206.39,2,27
1727,28,23288,423.4848684210526,425.33750000000003,0,0,Rice Bowl,Indian,0.9956,1.85,423.48,169.39,8.47,211.74,2,28
1727,29,25326,424.2781578947368,426.898552631579,0,0,Rice Bowl,Indian,0.9939,2.62,424.28,169.71,8.486,212.14,2,29
1727,30,24454,426.30090909090904,426.41779220779216,0,0,Rice Bowl,Indian,0.9997,0.12,426.3,170.52,8.526,213.15,2,30
1727,31,26056,422.78350649350654,422.92636363636365,0,0,Rice Bowl,Indian,0.9997,0.14,422.78,169.11,8.456,211.39,2,31
1727,32,25612,423.2996103896104,423.95272727272726,0,0,Rice Bowl,Indian,0.9985,0.65,423.3,169.32,8.466,211.65,2,32
1727,33,23081,422.9416883116883,423.9483116883117,0,0,Rice Bowl,Indian,0.9976,1.01,422.94,169.18,8.459,211.47,2,33
1727,34,23935,425.1136363636364,425.1915584415584,0,0,Rice Bowl,Indian,0.9998,0.08,425.11,170.05,8.503,212.56,2,34
1727,35,10933,424.8613157894737,424.95342105263154,0,0,Rice Bowl,Indian,0.9998,0.09,424.86,169.94,8.497,212.43,2,35
1727,36,24527,427.3122077922078,427.24727272727273,0,0,Rice Bowl,Indian,1.0002,-0.06,427.31,170.92,8.546,213.66,2,36
1727,37,23047,426.24740259740264,426.3123376623377,0,0,Rice Bowl,Indian,0.9998,0.06,426.25,170.5,8.525,213.12,2,37
1727,38,23878,426.3501298701299,426.1942857142857,0,0,Rice Bowl,Indian,1.0004,-0.16,426.35,170.54,8.527,213.18,2,38
1727,39,29517,426.38558441558445,426.60636363636365,0,0,Rice Bowl,Indian,0.9995,0.22,426.39,170.55,8.528,213.19,2,39
1727,40,24618,427.13584415584415,427.13584415584415,0,0,Rice Bowl,Indian,1.0,0.0,427.14,170.85,8.542,213.57,2,40
1727,41,20682,426.48402597402605,426.6528571428572,0,0,Rice Bowl,Indian,0.9996,0.17,426.48,170.59,8.53,213.24,2,41
1727,42,22565,427.2831168831169,427.25714285714287,0,0,Rice Bowl,Indian,1.0001,-0.03,427.28,170.91,8.546,213.64,2,42
1727,43,26851,425.6218181818181,426.261948051948,0,0,Rice Bowl,Indian,0.9985,0.64,425.62,170.25,8.513,212.81,2,43
1727,44,27007,425.17857142857144,425.96272727272725,0,0,Rice Bowl,Indian,0.9982,0.78,425.18,170.07,8.504,212.59,2,44
1727,45,30391,424.02000000000004,424.74675324675326,0,0,Rice Bowl,Indian,0.9983,0.73,424.02,169.61,8.481,212.01,2,45
1727,46,21844,423.2377922077922,423.3936363636364,0,0,Rice Bowl,Indian,0.9996,0.16,423.24,169.3,8.465,211.62,2,46
1727,47,19137,426.6548051948052,426.48597402597403,0,0,Rice Bowl,Indian,1.0004,-0.17,426.65,170.66,8.533,213.33,2,47
1727,48,25005,425.5427272727273,425.6466233766234,0,0,Rice Bowl,Indian,0.9998,0.1,425.54,170.22,8.511,212.77,2,48
1727,49,21763,426.24779220779226,426.4166233766234,0,0,Rice Bowl,Indian,0.9996,0.17,426.25,170.5,8.525,213.12,2,49
1727,50,22734,425.95649350649353,426.9984415584415,0,0,Rice Bowl,Indian,0.9976,1.04,425.96,170.38,8.519,212.98,2,50
1727,51,18606,427.80233766233766,427.6984415584415,0,0,Rice Bowl,Indian,1.0002,-0.1,427.8,171.12,8.556,213.9,2,51
1727,52,26760,427.4315584415585,427.5224675324676,0,0,Rice Bowl,Indian,0.9998,0.09,427.43,170.97,8.548,213.72,2,52
1727,53,25971,427.58779220779223,427.66571428571433,0,0,Rice Bowl,Indian,0.9998,0.08,427.59,171.04,8.552,213.79,2,1
1727,54,11497,425.6035526315789,425.6298684210526,0,0,Rice Bowl,Indian,0.9999,0.03,425.6,170.24,8.512,212.8,2,2
1727,55,21389,426.8055844155844,427.62675324675325,0,0,Rice Bowl,Indian,0.9981,0.82,426.81,170.72,8.536,213.4,2,3
1727,56,26758,427.8279220779221,427.711038961039,0,0,Rice Bowl,Indian,1.0003,-0.12,427.83,171.13,8.556,213.91,2,4
1727,57,26805,423.41727272727275,424.0066233766234,0,0,Rice Bowl,Indian,0.9986,0.59,423.42,169.37,8.468,211.71,2,5
1727,58,108109,265.8638961038961,424.0845454545455,1,1,Rice Bowl,Indian,0.6269,158.22,265.86,106.35,5.318,132.93,2,6
1727,59,84926,268.22441558441557,424.0196103896104,1,1,Rice Bowl,Indian,0.6326,155.8,268.22,107.29,5.365,134.11,2,7
1727,60,26708,415.9927272727273,421.4001298701299,0,1,Rice Bowl,Indian,0.9872,5.41,415.99,166.4,8.32,208.0,2,8
1727,61,24442,424.7644155844156,424.4620779220779,0,1,Rice Bowl,Indian,1.0007,-0.3,424.76,169.91,8.496,212.38,2,9
1727,62,10144,426.64376623376626,425.9648051948052,0,1,Rice Bowl,Indian,1.0016,-0.68,426.64,170.66,8.533,213.32,2,10
1727,63,23034,426.6174025974026,426.6174025974026,0,0,Rice Bowl,Indian,1.0,0.0,426.62,170.65,8.532,213.31,2,11
1727,64,22893,426.2383116883117,426.9457142857143,0,0,Rice Bowl,Indian,0.9983,0.71,426.24,170.5,8.525,213.12,2,12
1727,65,27101,426.6548051948052,426.70675324675324,0,0,Rice Bowl,Indian,0.9999,0.05,426.65,170.66,8.533,213.33,2,13
1727,66,22725,427.388961038961,427.23311688311685,0,0,Rice Bowl,Indian,1.0004,-0.16,427.39,170.96,8.548,213.69,2,14
1727,67,24681,427.1953246753247,427.2083116883117,0,0,Rice Bowl,Indian,1.0,0.01,427.2,170.88,8.544,213.6,2,15
1727,68,24686,427.4220779220779,427.33116883116884,0,0,Rice Bowl,Indian,1.0002,-0.09,427.42,170.97,8.548,213.71,2,16
1727,69,27394,426.76701298701295,426.792987012987,0,0,Rice Bowl,Indian,0.9999,0.03,426.77,170.71,8.536,213.38,2,17
1727,70,24072,425.28285714285715,425.14,0,0,Rice Bowl,Indian,1.0003,-0.14,425.28,170.11,8.506,212.64,2,18
1727,71,22420,422.78506493506495,424.0364935064935,0,0,Rice Bowl,Indian,0.997,1.25,422.79,169.11,8.456,211.39,2,19
1727,72,22603,425.5954545454545,425.60844155844154,0,0,Rice Bowl,Indian,1.0,0.01,425.6,170.24,8.512,212.8,2,20
1727,73,26770,425.61233766233767,425.58636363636367,0,0,Rice Bowl,Indian,1.0001,-0.03,425.61,170.24,8.512,212.81,2,21
1727,74,30175,425.99467532467537,426.134025974026,0,1,Rice Bowl,Indian,0.9997,0.14,425.99,170.4,8.52,213.0,2,22
1727,75,25424,426.8590909090909,426.75519480519483,0,0,Rice Bowl,Indian,1.0002,-0.1,426.86,170.74,8.537,213.43,2,23
1727,76,23548,424.70493506493506,426.0836363636364,0,0,Rice Bowl,Indian,0.9968,1.38,424.7,169.88,8.494,212.35,2,24
1727,77,123518,249.55818181818182,426.3433766233766,1,1,Rice Bowl,Indian,0.5853,176.79,249.56,99.82,4.991,124.78,2,25
1727,78,109614,251.05883116883115,426.2264935064935,1,1,Rice Bowl,Indian,0.589,175.17,251.06,100.42,5.021,125.53,2,26
1727,79,30902,382.34818181818184,425.0124675324675,1,1,Rice Bowl,Indian,0.8996,42.66,382.35,152.94,7.647,191.17,2,27
1727,80,26703,420.6557142857143,427.23389610389614,0,1,Rice Bowl,Indian,0.9846,6.58,420.66,168.26,8.413,210.33,2,28
1727,81,26461,427.1509090909091,427.3976623376624,0,1,Rice Bowl,Indian,0.9994,0.25,427.15,170.86,8.543,213.58,2,29
1727,82,100634,326.7302597402597,426.97999999999996,1,1,Rice Bowl,Indian,0.7652,100.25,326.73,130.69,6.534,163.37,2,30
1727,83,153238,310.1887012987013,424.50376623376627,1,1,Rice Bowl,Indian,0.7307,114.32,310.19,124.08,6.204,155.09,2,31
1727,84,23561,404.36844155844153,421.26116883116885,0,1,Rice Bowl,Indian,0.9599,16.89,404.37,161.75,8.088,202.18,2,32
1727,85,22668,421.9067532467532,426.56389610389607,0,1,Rice Bowl,Indian,0.9891,4.66,421.91,168.76,8.438,210.95,2,33
1727,86,24593,422.18077922077924,427.217012987013,0,1,Rice Bowl,Indian,0.9882,5.04,422.18,168.87,8.444,211.09,2,34
1727,87,24664,421.5844155844156,427.22129870129874,0,1,Rice Bowl,Indian,0.9868,5.64,421.58,168.63,8.432,210.79,2,35
1727,88,23359,422.6649350649351,427.16298701298706,0,1,Rice Bowl,Indian,0.9895,4.5,422.66,169.07,8.454,211.33,2,36
1727,89,23284,423.181038961039,426.85558441558436,0,1,Rice Bowl,Indian,0.9914,3.67,423.18,169.27,8.464,211.59,2,37
1727,90,23555,423.9581818181818,427.47324675324677,0,1,Rice Bowl,Indian,0.9918,3.52,423.96,169.58,8.479,211.98,2,38
1727,91,27980,424.7490909090909,427.56103896103895,0,0,Rice Bowl,Indian,0.9934,2.81,424.75,169.9,8.495,212.37,2,39
1727,92,22808,423.5141558441558,427.87792207792205,0,0,Rice Bowl,Indian,0.9898,4.36,423.51,169.41,8.47,211.76,2,40
1727,93,22984,425.2777922077922,427.26818181818186,0,0,Rice Bowl,Indian,0.9953,1.99,425.28,170.11,8.506,212.64,2,41
1727,94,24047,427.25324675324674,427.35714285714283,0,0,Rice Bowl,Indian,0.9998,0.1,427.25,170.9,8.545,213.63,2,42
1727,95,32721,426.5768831168831,427.467012987013,0,0,Rice Bowl,Indian,0.9979,0.89,426.58,170.63,8.532,213.29,2,43
1727,96,25596,426.93233766233766,428.0448051948052,0,0,Rice Bowl,Indian,0.9974,1.11,426.93,170.77,8.538,213.47,2,44
1727,97,10816,427.957012987013,427.6972727272728,0,0,Rice Bowl,Indian,1.0006,-0.26,427.96,171.18,8.559,213.98,2,45
1727,98,21406,427.5866233766234,427.8203896103896,0,0,Rice Bowl,Indian,0.9995,0.23,427.59,171.03,8.552,213.79,2,46
1727,99,20007,427.23389610389614,427.3118181818182,0,0,Rice Bowl,Indian,0.9998,0.08,427.23,170.89,8.544,213.62,2,47
1727,100,26254,427.6984415584415,427.5945454545454,0,0,Rice Bowl,Indian,1.0002,-0.1,427.7,171.08,8.554,213.85,2,48
1727,101,21752,427.00519480519483,426.9142857142857,0,0,Rice Bowl,Indian,1.0002,-0.09,427.01,170.8,8.54,213.5,2,49
1727,102,20696,426.43909090909085,427.09181818181816,0,0,Rice Bowl,Indian,0.9985,0.65,426.44,170.58,8.529,213.22,2,50
1727,103,17838,427.61454545454546,427.5496103896104,0,0,Rice Bowl,Indian,1.0002,-0.06,427.61,171.05,8.552,213.81,2,51
1727,104,27517,427.07922077922075,427.78935064935064,0,0,Rice Bowl,Indian,0.9983,0.71,427.08,170.83,8.542,213.54,2,52
1727,105,26639,427.49454545454546,427.5075324675325,0,0,Rice Bowl,Indian,1.0,0.01,427.49,171.0,8.55,213.75,2,1
1727,106,21024,427.2724675324676,427.16857142857145,0,0,Rice Bowl,Indian,1.0002,-0.1,427.27,170.91,8.546,213.64,2,2
1727,107,21403,427.77402597402596,427.69610389610386,0,0,Rice Bowl,Indian,1.0002,-0.08,427.77,171.11,8.556,213.89,2,3
1727,108,25776,427.7354545454545,427.7484415584415,0,0,Rice Bowl,Indian,1.0,0.01,427.74,171.09,8.554,213.87,2,4
1727,109,27464,427.39454545454544,427.5503896103896,0,0,Rice Bowl,Indian,0.9996,0.16,427.39,170.96,8.548,213.7,2,5
1727,110,22858,425.5045454545455,425.5305194805195,0,0,Rice Bowl,Indian,0.9999,0.03,425.5,170.2,8.51,212.75,2,6
1727,111,132218,246.9268831168831,425.7383116883117,1,1,Rice Bowl,Indian,0.58,178.81,246.93,98.77,4.938,123.46,2,7
1727,112,114342,248.00363636363636,425.6603896103896,1,1,Rice Bowl,Indian,0.5826,177.66,248.0,99.2,4.96,124.0,2,8
1727,113,27400,438.03662337662337,442.03623376623375,0,1,Rice Bowl,Indian,0.991,4.0,438.04,175.21,8.76,219.02,2,9
1727,114,22728,441.2753246753246,445.55324675324675,0,1,Rice Bowl,Indian,0.9904,4.28,441.28,176.51,8.826,220.64,2,10
1727,115,23152,443.1948051948052,446.62129870129866,0,1,Rice Bowl,Indian,0.9923,3.43,443.19,177.28,8.864,221.6,2,11
1727,116,25368,446.29415584415585,447.3263636363636,0,1,Rice Bowl,Indian,0.9977,1.03,446.29,178.52,8.926,223.15,2,12
1727,117,29277,445.3863636363636,446.5075324675325,0,1,Rice Bowl,Indian,0.9975,1.12,445.39,178.15,8.908,222.69,2,13
